WardName,OldCode,Wardcode,Pop2015,Aged0_15,Aged16_64,Aged65plus,Pct0_15,Pct16_64,Pct65plus,MeanAge13,MedAge13,AreaSqKM,PopDenKm13,PctBame11,PctNBnUK11,PctNoEng11,GenFtRt13,MaleLE0913,FemLE0913,PctYr1Obes,PctYr6Obes,RtAmbulanc,RtAmbAlco,RoadKilled,InEmp2011,EmpRt2011,NoJobs2013,EmpWkAge13,RtNINo1112,MedHouPr14,NPropSld13,MedHHIncom,NumHHSpace,PctDetach,PctSemi,PctTerrace,PctFlat,PctOwned11,PctSocRen11,PctPRent11,PctCTaxAB,PctCTaxCDE,PctCTaxFGH,IncapBen2014,InSupp2014,EmpSup2014,JSA2014,PctDepChild,PctHHNoEmp,PctLonePar,IDRankLond,ID50pctNat,AvgGCSE2013,UnauthAbs13,PctNoQl11,PctLev4Q11,ALevSt1213,ALevEn1213,CriRt1314,ViolRt1314,RobRt1314,Theft1314,CriDam1314,DrugRt1314,Arson14,PctOpSpace,CarPerHH11,PTAL14,PctBike11,Turnout12,Candidate,InnerOuter,x,y
Waltham Forest - William Morris,00BHGR,E05000608,13750,3250,9400,1100,23.64535603,68.19405048,8.160593498,33.4,33,1,13650,51.8,43.6,16.9,91.34328358,76.31803955,84.53946975,10.01821494,25.05966587,103.8534521,0.399374891,4,6291,68.14341421,2500,0.268817204,80.47337278,350000,146,28763,5043,5,9.3,43,42.6,46.9,21.4,29.1,40.74367089,59.21677215,0.039556962,0.962978814,2.460945859,4.172908196,5.665139374,24.08450704,6.990330379,46.98544699,113,100,330.4067164,0.975,20.4,33.6,678.93,208.3311111,54.90799795,15.90792464,4.3251961,15.76130782,5.131588593,3.958654058,0.729820464,5.33006989,0.620668815,3.478661139,3.744320852,36.75709779,Ken,Outer,536692.7125,189776.0661
Waltham Forest - Wood Street,00BHGS,E05000609,14150,3450,9400,1300,24.40282686,66.32508834,9.272084806,34,33,1.8,7694.4,50.4,38.7,14.4,79.38461538,77.76882701,82.61497923,10.03236246,21.84684685,107.7694236,0.629746249,4,5974,66.20124113,2300,0.25,62.2754491,387500,151,29202,5332,3,12.9,30,54.1,43.9,30.9,23.5,37.71523792,61.63673394,0.648028143,1.454114606,2.908229212,5.439465748,7.071046014,23.42105263,6.655257654,48.45995893,79,100,340.3625,1.022282609,20.8,33,714.8475,216.86375,81.34005764,22.11815562,2.593659942,25.7925072,8.645533141,6.484149856,0.286430362,34.44297861,0.706978513,3.664231539,3.707365299,36.67195315,Ken,Outer,538769.7585,189481.8221
Wandsworth - Balham,00BJFZ,E05000610,15050,2650,11150,1250,17.62047192,73.96477235,8.414755733,34.2,32,1.2,12375,19.4,28.5,6.5,60.2247191,83.33656718,85.63967467,4.435483871,12.29946524,74.10618997,0.766139161,6,9369,82.99229338,4800,0.428571429,31.98198198,599950,377,59087,6531,1.7,10,30.6,57.7,52.8,10.9,34.4,5.380189706,62.27647333,32.34333696,0.71897187,0.988586322,2.246787094,1.482077111,7.454545455,1.685750636,38.23529412,472,33.33333333,369.9746835,0.718376068,7.1,67.6,679.7780822,211.5041096,78.31039393,8.610753271,2.16963862,45.90141705,4.54268086,3.118855516,0.200106724,11.76894142,0.736323155,4.735192927,7.915179509,37.77429467,Boris,Inner,528526.9623,173944.0513
Wandsworth - Bedford,00BJGA,E05000611,15100,2300,11600,1150,15.34991708,77.10116086,7.548922056,34.2,32,1.8,8222.2,27.6,30.3,8.3,45.31914894,78.9710814,83.59980177,7.865168539,17.96116505,89.03373684,0.387079552,4,9077,79.97356828,1900,0.165217391,25.6097561,485000,298,43954,6698,1.6,6.4,20.2,71.8,44,16.1,38.4,10.61823802,74.14219474,15.23956723,0.952545895,1.472116384,3.07412539,2.084680313,12.54901961,3.078358209,49.20634921,355,88.88888889,348.7473684,0.739580908,9.1,61.1,717.6464,215.844,69.49649111,11.58274852,2.589084963,31.06901955,6.063909518,2.997887852,0.071628107,44.93143788,0.664645522,4.126436737,7.101622917,38.07064656,Boris,Inner,528829.6971,172371.2808
Wandsworth - Earlsfield,00BJGB,E05000612,16100,2750,12250,1050,17.25231669,76.18633,6.561353318,33.1,32,1.4,11214.3,27.7,33.4,8.2,72.57142857,78.25481135,85.12239409,10.55276382,21.85185185,85.05351682,0.472706809,3,9556,78.98173403,5900,0.485596708,28.92561983,537200,349,39088,6860,1.7,4.9,30.1,63.2,45.9,21.7,30.2,9.776279497,84.60006129,5.623659209,0.862564692,1.725129385,3.40918426,2.047081706,16.94915254,2.73419991,46.77419355,370,77.77777778,352.0755319,0.99737303,11.9,53.8,703.0928571,217.2714286,59.89449305,13.96037056,2.316006176,25.54040144,5.597014925,2.702007205,0.063710499,16.54869674,0.69027342,3.904160046,6.508692053,34.65279129,Boris,Inner,526194.6839,172799.6502
Wandsworth - East Putney,00BJGC,E05000613,15850,2250,11850,1750,14.08263836,74.80414455,11.11321708,36.4,33,1.6,9625,20.6,39.4,9.3,50.10526316,79.64403218,86.61453064,5.217391304,11.76470588,84.61538462,0.626118068,9,9292,81.70946184,4100,0.353448276,47.21030043,525600,373,52049,7246,4,7.8,12.2,76.1,47.5,11.3,38.9,6.996800668,67.92321602,25.07998331,0.512163892,0.938967136,2.134016219,1.549464722,12.70833333,1.925010774,50.52631579,467,44.44444444,343.2409524,1.035246996,7.9,62.9,667.8505376,208.5,42.25905785,6.617309834,1.703465898,18.21398152,3.734521392,1.244840464,0.331564987,11.01009974,0.728918259,4.117171013,7.081228956,34.27565497,Boris,Inner,524277.1431,174496.5265
Wandsworth - Fairfield,00BJGD,E05000614,15350,2300,11950,1100,14.87533364,77.93112428,7.193542087,34.1,32,1.5,9966.7,22.1,32.5,7.1,55,79.53845815,81.74086249,9.090909091,21.25,106.3630275,0.985277463,2,9882,83.89506749,8300,0.697478992,27.17391304,505000,388,49106,6993,1.3,5.9,20.9,71.9,46.9,15.2,35.2,4.700420717,68.92499637,26.37458291,0.545164808,1.006458106,2.55808102,1.563067164,12.82608696,2.215283973,42.27941176,425,62.5,345.3073684,1.062063953,8.5,62.8,623.2636364,195.2961039,94.40323668,16.5879973,3.708698584,44.30209036,8.361429535,8.226567768,0.133958473,11.14176729,0.652393696,5.493040577,7.663868905,34.07500261,Boris,Inner,525977.6065,174864.3389
Wandsworth - Furzedown,00BJGE,E05000615,15850,3350,10950,1550,21.11832566,68.99073315,9.890941184,34.5,33,1.4,11178.6,43.1,36.7,12.9,66.66666667,81.15696089,83.42191104,8.695652174,19.96124031,97.44094488,0.535168196,2,7450,70.55592386,1600,0.148837209,43.39622642,420000,211,32917,6280,3.3,12.7,33.5,50.6,53.9,16.8,27.2,21.05348724,75.0609657,3.885547066,0.827281919,2.206085118,4.22832981,4.51691536,20,5.543423484,45.28650647,293,88.88888889,356.5191919,0.898343778,15.5,41,695.6376068,214.4863248,49.16553902,10.6965655,3.221857078,17.65577679,4.703911334,2.126425672,0.184547244,19.34842214,0.749874013,3.189730949,7.203166227,39.89389369,Ken,Inner,528963.5577,171142.3624
Wandsworth - Graveney,00BJGF,E05000616,15700,3000,11250,1400,19.24915546,71.68079546,9.070049079,33.9,32,1,15400,46.4,42.4,14.4,70.66666667,79.71463977,84.13055909,12.68115942,21.16402116,125.6291134,1.282549553,7,8095,72.60740874,3600,0.322869955,52.86343612,437384,267,32079,6358,3,8.3,38.3,50.4,43.9,17.8,35.8,12.08010336,86.43410853,1.485788114,0.981967506,2.276379218,4.061774683,3.81733403,22.15384615,5.639344262,52.78884462,264,100,349.8966667,0.990068281,14.7,44.9,648.0584507,207.5190141,93.90132182,22.83732496,5.823845046,40.57060594,6.216463814,5.234916896,0.12904891,2.635205794,0.587704918,5.174221069,5.523786349,36.30728584,Ken,Inner,527829.1038,171210.7916
Wandsworth - Latchmere,00BJGG,E05000617,15850,3050,11350,1400,19.35911184,71.7403646,8.90052356,33.6,31,1.1,14181.8,44.5,39.7,11.5,48.24742268,75.98404876,83.58165898,15.81027668,27.12643678,127.3112481,0.553838228,5,7869,70.64368435,2600,0.230088496,56.93779904,397000,203,28209,6946,0.9,3.2,14.8,81.1,28.4,47,21.8,31.06364679,61.63990826,7.296444954,1.145980254,2.997179126,5.906205924,5.815738853,31.57142857,7.830076969,50.24390244,109,100,352.9731343,1.288276262,17.9,40.7,638.4945455,201.2739394,76.12479051,21.59339951,5.350006446,27.65244295,6.574706717,5.930127627,1.027221366,12.66995952,0.442717584,5.922861425,6.959890041,32.73752527,Ken,Inner,527294.7648,175972.9022
Wandsworth - Nightingale,00BJGH,E05000618,14950,2750,10850,1350,18.3005223,72.64631043,9.053167269,35,33,1.2,12291.7,21.4,27.7,6.7,56.04651163,77.70736943,80.93632511,4.291845494,18.49710983,91.67259786,0.67114094,1,8864,81.27636164,3600,0.333333333,22.52252252,595000,288,52525,6556,2.4,10.5,24.6,62.4,50.7,13.1,34,17.79198503,52.73662872,29.47138625,0.83325618,1.34246829,2.87010462,1.931791814,9.655172414,2.214080917,43.07692308,418,44.44444444,357.3,0.731516937,8.9,63,658.0881579,208.2144737,72.46475982,11.08526071,1.573833311,40.03010812,4.379362255,1.984398522,0.498220641,9.581259187,0.715992354,5.403948608,8.435207824,39.51045164,Boris,Inner,527979.3591,173173.3224
Wandsworth - Northcote,00BJGJ,E05000619,15400,3300,11050,1000,21.4838416,71.89674231,6.619416087,33,32,1.7,8852.9,14.9,28.9,5.7,67.72727273,82.41578578,87.14106451,3.964757709,10.40462428,88.41598581,1.023848171,11,9397,83.90178571,6400,0.581818182,30.27522936,793125,323,63239,6488,1.5,7.1,34,57.5,52.9,13.6,32.2,4.228855721,58.95522388,36.8159204,0.36350418,0.499818248,1.726644856,1.408782654,4.626865672,1.591384022,39.80582524,494,33.33333333,342.9109091,0.814672686,6.7,68.7,654.897619,206.4547619,107.6377268,12.11593815,1.941227659,71.22297343,4.819599705,3.146127586,0.063335233,34.51589544,0.751326153,5.279557728,8.792940435,37.58965442,Boris,Inner,527689.5035,174796.7801
Wandsworth - Queenstown,00BJGK,E05000620,20150,3000,15650,1500,14.82400834,77.79873902,7.377252644,34.1,31,3.2,5718.8,35.7,42.4,15.4,40.52631579,78.2383255,86.19990697,13.31360947,25.64102564,114.8128562,0.581331578,4,9607,75.37266593,12200,0.853146853,53.23741007,620100,260,34243,8377,0.7,1.6,8.2,89.3,31.2,30.7,33,20.53571429,62.01737452,17.4469112,0.600240096,1.867413632,3.66813392,3.265159156,28,5.057034221,51.17056856,237,87.5,321.9134615,1.157578323,11.9,50,591.7864865,202.3612613,76.72747374,16.14151465,5.030403538,36.2631288,6.85461581,2.929795467,0.705094306,38.53499565,0.491888466,4.388593231,8.642478598,31.83921045,Boris,Inner,528770.7942,177021.5545
Wandsworth - Roehampton,00BJGL,E05000621,17550,3050,12850,1650,17.50128183,73.14988891,9.34882926,32.8,27,4.4,3863.6,34.5,38.6,15.5,37.2972973,76.96346827,82.05465876,14.453125,22.22222222,136.7326078,1.048427359,13,6856,59.84636872,4400,0.356275304,73.89162562,374950,130,24061,6075,4.5,3.7,11.1,80.6,29,46,23.1,45.04504505,45.22200772,9.732947233,1.382852627,3.002765705,5.649940735,6.286616,31.50684932,8.622431795,53.43007916,161,100,351.8838235,1.410476718,18.2,27.3,635.3016949,206.0841808,58.43655544,15.76483139,1.955787353,21.33586203,6.222959758,3.378178154,0.541158078,70.63449553,0.623947457,2.816104695,4.82168331,25.27126736,Ken,Inner,522352.9081,173635.5179
Wandsworth - St. Mary's Park,00BJGM,E05000622,17250,2550,12900,1800,14.82920605,74.69117903,10.47961492,36,33,1.4,12071.4,28.2,38.9,11.3,48.24742268,75.69674038,81.65622388,11.62790698,23.7704918,115.8678455,0.616113744,4,9696,77.41317365,10400,0.815686275,50.23255814,539950,391,40117,8284,0.8,3.8,9,86.2,41.6,21.8,32.9,11.02144062,53.08359431,35.89496507,0.46889653,1.484839012,3.008752735,2.925929957,19.10714286,3.899289864,46.2745098,340,62.5,350.1829268,1.259418932,11.4,52.1,691.5037736,200.045283,74.4845668,13.16887141,3.217733286,34.20331307,5.064950542,2.562269098,0.407166124,26.87758192,0.651517108,3.916892563,9.590831406,32.25774424,Boris,Inner,527015.9837,176536.5063
Wandsworth - Shaftesbury,00BJGN,E05000623,14500,2150,11150,1200,14.81098946,76.85739861,8.331611926,34.6,32,0.9,15944.4,18.8,29,5.7,50,78.88368032,84.14281156,8.796296296,26.57342657,83.0375678,0.707492461,5,9354,82.99174874,4000,0.357142857,32.30088496,700000,335,49979,6649,1.3,3.9,40.6,54.2,43.8,22.6,32.3,1.754655995,74.38817916,23.85716485,0.670121515,1.206218728,3.261258041,1.98944271,13.55555556,2.664381427,47.23247232,373,50,340.6809524,0.997923323,10.9,61.7,598.3582278,200.5848101,80.03660425,13.37463044,3.449246797,40.54624806,6.828100802,2.956497255,0.133931561,2.087921034,0.643346837,5.52140209,9.184857113,33.74437058,Boris,Inner,528060.6611,175647.7219
Wandsworth - Southfields,00BJGP,E05000624,16750,3400,11950,1450,20.29590741,71.16692519,8.537167402,34.1,33,1.5,10933.3,24.4,34.8,9,76.59574468,80.31929675,85.89987022,7.584830339,17.29559748,86.37684822,0.364323303,3,9716,80.93968677,5700,0.481012658,28.45849802,531000,447,46250,7203,1.3,5.8,37.4,55.6,53.3,14.7,29.1,12.91093004,68.22141051,18.86765945,0.421017178,0.926237791,2.652408218,2.400645678,11.25,3.27821711,43.78378378,476,22.22222222,367.4943182,0.681130742,10.1,57.6,717.8953846,213.0492308,63.486216,12.03413766,3.376926383,32.78688525,4.604899613,1.903358507,0.06318716,18.14774265,0.732854062,3.710393954,7.281553398,37.15376334,Boris,Inner,525277.7039,173570.713
Wandsworth - Thamesfield,00BJGQ,E05000625,15400,2650,11250,1550,17.17361697,72.81924898,10.00713406,35.8,34,1.9,7921.1,12.3,31.4,5.8,57.72727273,81.83056471,89.94929944,4.037267081,11.69590643,81.73555364,0.916793999,7,9409,83.40572644,10900,0.977578475,32.47863248,775000,498,64319,6851,2.2,9.8,27.3,60.4,54.3,7.5,35.3,3.04188097,52.37325496,44.58486407,0.268648697,0.492522611,1.432793051,0.832074111,4.727272727,1.292186075,39.45578231,535,12.5,362.7627451,0.760167131,6.3,68.6,833.7512195,233.6926829,98.67363344,11.12004287,1.808681672,64.04072883,4.890139335,3.215434084,0.066343794,34.5283812,0.798723016,4.527339789,8.638011393,39.69362234,Boris,Inner,523863.0876,175531.5547
Wandsworth - Tooting,00BJGR,E05000626,17350,3150,12650,1600,18.00805987,72.84974093,9.142199194,33.3,30,1.6,10562.5,52.7,45.4,15.2,58.6407767,79.24046324,82.91614901,11.03074141,21.03960396,120.5539817,0.784313725,6,8038,67.74546987,14100,1.146341463,69.02654867,440000,202,29917,6264,3.5,9.6,39.1,47.8,41,18,38.8,15.27800424,83.80890266,0.913093103,0.678588536,1.876097717,3.632444515,3.925748357,22.28571429,5.903814262,56.45514223,256,88.88888889,354.15,0.891807089,14.4,42.5,668.0489583,207.5322917,75.17942584,19.07894737,3.110047847,29.36602871,7.177033493,3.708133971,0.125904942,33.71631777,0.606965174,5.110871411,4.317514677,36.41445783,Ken,Inner,527158.0794,171720.0739
Wandsworth - Wandsworth Common,00BJGS,E05000627,16350,3150,11850,1350,19.39268039,72.39567422,8.211645384,34.6,33,2.8,5607.1,17.8,25.7,4.5,65.19480519,79.44975978,81.92935522,8.945686901,16.66666667,90.94548609,0.261337433,4,7925,70.95532277,3700,0.323144105,18.63636364,568000,310,56835,5787,3.5,16.6,29.8,50.1,61.2,12.6,24.6,2.816162323,58.10739899,39.07643869,0.558467222,0.902139359,2.577541026,1.714569334,6.567164179,2.218246869,37.74509804,447,55.55555556,356.8666667,0.818007203,11,53.9,749.3303571,227.075,53.69385532,10.44403152,0.832959569,24.15582751,4.86960979,2.050362017,1.334489891,48.19991524,0.961896243,2.708039957,9.28765768,42.44433918,Boris,Inner,526858.4542,173586.7894
Wandsworth - West Hill,00BJGT,E05000628,16850,3150,12150,1550,18.75815443,71.90724706,9.334598506,34.5,32,1.7,9764.7,31.7,43.5,13.5,52.25806452,78.44157245,81.28537327,11.52263374,18.36228288,94.11692003,0.361261637,2,8595,73.1178222,2400,0.20083682,59.66386555,390000,294,35535,6902,4.3,9,12.2,74.4,43.7,23.6,30.2,11.7458933,68.54193924,19.71216747,0.664893617,1.828457447,4.072473404,3.40076015,19.7260274,5.419528217,46.92028986,367,50,355.5666667,0.948642534,14.3,45.1,751.9963415,219.8670732,38.76298682,8.32371347,2.126496142,13.73108937,4.374506349,1.701196914,0.123594117,31.90061137,0.768289042,2.806530092,4.886402557,32.75264874,Boris,Inner,524191.53,173245.9996
Wandsworth - West Putney,00BJGU,E05000629,15400,2750,10650,2000,17.89104148,69.21726694,12.89169159,36.7,33,1.8,8388.9,22.9,34.4,9.5,56.79012346,79.21279789,82.73778908,11.96581197,21.79930796,138.8368984,0.368826171,5,7376,72.56985439,1800,0.173076923,37.74509804,495000,336,38566,6549,7.2,10.9,21.1,60.8,49.9,22.9,24.2,24.94095418,51.80286569,23.25618013,0.947777462,1.848166051,3.601554355,2.874373212,17.25806452,4.420951466,50.23584906,378,62.5,338.309697,1.253733906,14.5,48.7,607.8319149,197.1287234,51.02450783,11.45038168,0.401767778,21.36065354,4.821213339,1.874916298,0.267379679,19.963307,0.804420951,2.704274384,7.165520888,34.44026018,Boris,Inner,522805.1628,174734.7534
Westminster - Abbey Road,00BKGA,E05000630,11500,2000,7850,1650,17.57238501,68.18537518,14.24223981,38.1,36,1.1,10318.2,35.4,56.9,20.4,56.49122807,86.07383351,89.46393483,9.259259259,23.95833333,107.8714723,1.124310564,4,5233,67.90812354,3800,0.490322581,64.82758621,750000,218,57712,5805,5.7,7.9,7.9,78.4,42.5,9.1,44.4,2.51987147,42.48266531,54.99746322,0.512952039,0.897666068,2.308284175,1.646756922,7.826086957,3.533026114,58.28877005,497,16.66666667,337.403125,0.827647059,10,56.6,747.0535714,210.65,51.65760393,8.068759867,3.508156464,24.55709525,3.332748641,2.19259779,0.170010201,7.221176291,0.695084485,5.356010394,3.070175439,34.40719542,Boris,Inner,526456.4638,183348.7849
Westminster - Bayswater,00BKGB,E05000631,10500,1400,8000,1100,13.19266229,76.21899059,10.58834712,37.1,35,0.5,20700,31.1,56.1,23.9,53.33333333,83.9618509,85.68887747,10.52631579,20.2247191,99.85761747,0.7652109,1,5977,73.89960435,4300,0.5375,97.27891156,850000,190,46418,5848,1,2.1,8.7,88.2,33.9,20.4,42.7,9.490424077,60.72161423,29.7879617,1.435526152,1.24828361,3.994507552,2.425607933,12.4137931,2.436806692,55.68862275,325,80,359.8296296,1.306069364,7.5,61.3,604.0931034,206.4896552,105.5853099,13.006886,4.303749044,55.37490436,8.129303749,3.921193573,,3.751744384,0.425713766,6.512012931,6.334473213,32.70531401,Boris,Inner,525552.397,181346.8934
Westminster - Bryanston and Dorset Square,00BKGC,E05000632,12650,1350,9950,1350,10.60151563,78.59962109,10.79886328,36.6,33,0.7,17642.9,37.2,61.3,28.8,45.50724638,85.21209874,86.42659165,11.02362205,35.71428571,146.1669783,1.579111945,8,6295,66.64196485,29300,3.005128205,101.6304348,980000,239,47755,7492,0.4,0.8,7.9,90.9,32.7,7.8,55.5,4.158915759,39.30374701,56.53733723,0.759955416,0.861282805,2.026547776,2.212091813,11.33333333,2.601809955,56.4516129,458,57.14285714,359.5738095,1.219630485,8.2,58,652.248,231.192,197.091435,25.79141893,11.00755263,114.3339225,8.436445444,10.04338743,0,2.147110454,0.386716225,7.996288883,4.816689676,30.82520514,Boris,Inner,527623.7199,181669.4327
Westminster - Churchill,00BKGD,E05000633,10550,1950,7350,1250,18.57332574,69.51242648,11.91424777,36.6,34,0.6,16750,39.4,44.4,17.4,51.02040816,79.51382836,85.92456313,13.65079365,26.92307692,161.0909448,1.198979592,2,4085,63.35297767,3500,0.507246377,37.14285714,560277.5,147,29500,4997,0.4,0.8,7.2,91.6,23.6,49.8,22.6,21.90283401,58.54251012,19.55465587,1.687289089,2.952755906,7.452193476,5.205440823,33.33333333,8.616531462,62.91079812,245,100,336.3395604,1.390622336,19.1,38.4,668.9401961,207.0029412,125.2095041,21.78842552,2.661934339,44.6613428,6.704130928,41.11209701,0,22.18918737,0.398377549,4.930007196,5.448567403,38.56127886,Boris,Inner,528714.297,178220.6378
Westminster - Church Street,00BKGE,E05000634,12000,2700,7650,1650,22.45237501,63.79668913,13.75093586,35.7,34,0.4,29750,61.7,52.7,27.2,64.81481481,79.13376168,82.56518507,13.60201511,26.78185745,186.904471,0.693090752,2,3744,48.68660598,4700,0.61038961,68.18181818,445000,74,19572,4866,0.7,1,3.4,94.9,16.8,55.8,24.8,18.21697537,74.90331773,6.8797069,2.606542421,5.147921282,11.66427734,8.342470496,39.6875,12.60860352,67.52136752,45,100,345.8304054,1.343732591,28.1,26.4,618.2054945,197.6340659,76.52507719,21.53050154,3.004256029,25.70307936,8.178252524,6.843027622,0.162879713,7.633671694,0.307692308,6.718213923,4.031209363,35.20492419,Ken,Inner,527071.2117,182139.2287
Westminster - Harrow Road,00BKGF,E05000635,12350,2350,8950,1050,18.85996919,72.63439552,8.505635287,34.7,33,0.5,24300,49,48.2,17.9,57.57575758,76.10198559,85.38890744,12.53481894,27.27272727,128.4470247,0.995835597,6,5533,63.36463582,2200,0.248587571,56.73758865,499950,163,28631,5571,1.4,2.4,9.1,87,23.2,43.4,31,5.996275605,85.90316574,8.100558659,1.967176259,3.48471223,7.924910072,6.855256532,33.20754717,8.72125115,57.11835334,66,100,357.6793388,1.135244648,18.4,39.5,628.0071429,195.1071429,65.10905972,18.29915857,3.676170248,22.54717752,5.963565068,3.267706887,,3.013115164,0.408831647,5.71677121,6.595744681,33.90828776,Ken,Inner,524999.0384,182392.4687
